run,seed,regeneration-rate,num-turtles,search-radius,knowledge-gain,old-age,metabolism,shock-prob,reproduction-cost,[steps],numTurtles,meanFood,totKnowledge,knowledgeTranferred
2311,1,0.1,100,5,0.5,75,0.25,0.2,2,119,0,0,0,0
2312,2,0.1,100,5,0.5,75,0.25,0.2,2,32,0,0,0,0
2313,3,0.1,100,5,0.5,75,0.25,0.2,2,173,0,0,0,0
2314,4,0.1,100,5,0.5,75,0.25,0.2,2,86,0,0,0,0
2315,5,0.1,100,5,0.5,75,0.25,0.2,2,38,0,0,0,0
2316,6,0.1,100,5,0.5,75,0.25,0.2,2,196,0,0,0,0
2317,7,0.1,100,5,0.5,75,0.25,0.2,2,133,0,0,0,0
2318,8,0.1,100,5,0.5,75,0.25,0.2,2,92,0,0,0,0
2319,9,0.1,100,5,0.5,75,0.25,0.2,2,121,0,0,0,0
2320,10,0.1,100,5,0.5,75,0.25,0.2,2,310,0,0,0,0
2321,1,0.2,100,5,0.5,75,0.25,0.2,2,269,2150,2.788372093,6575,4244
2322,2,0.2,100,5,0.5,75,0.25,0.2,2,88,0,0,0,0
2323,3,0.2,100,5,0.5,75,0.25,0.2,2,101,0,0,0,0
2324,4,0.2,100,5,0.5,75,0.25,0.2,2,33,0,0,0,0
2325,5,0.2,100,5,0.5,75,0.25,0.2,2,119,0,0,0,0
2326,6,0.2,100,5,0.5,75,0.25,0.2,2,135,0,0,0,0
2327,7,0.2,100,5,0.5,75,0.25,0.2,2,34,0,0,0,0
2328,8,0.2,100,5,0.5,75,0.25,0.2,2,49,0,0,0,0
2329,9,0.2,100,5,0.5,75,0.25,0.2,2,164,0,0,0,0
2330,10,0.2,100,5,0.5,75,0.25,0.2,2,377,0,0,0,0
2331,1,0.5,100,5,0.5,75,0.25,0.2,2,153,2061,2.313561378,7352,4889
2332,2,0.5,100,5,0.5,75,0.25,0.2,2,349,0,0,0,0
2333,3,0.5,100,5,0.5,75,0.25,0.2,2,96,0,0,0,0
2334,4,0.5,100,5,0.5,75,0.25,0.2,2,44,0,0,0,0
2335,5,0.5,100,5,0.5,75,0.25,0.2,2,78,0,0,0,0
2336,6,0.5,100,5,0.5,75,0.25,0.2,2,91,0,0,0,0
2337,7,0.5,100,5,0.5,75,0.25,0.2,2,223,0,0,0,0
2338,8,0.5,100,5,0.5,75,0.25,0.2,2,141,0,0,0,0
2339,9,0.5,100,5,0.5,75,0.25,0.2,2,26,0,0,0,0
2340,10,0.5,100,5,0.5,75,0.25,0.2,2,102,2047,1.808378114,6812,4169
2341,1,0.1,100,5,0.1,75,0.1,0.3,2,74,0,0,0,0
2342,2,0.1,100,5,0.1,75,0.1,0.3,2,106,0,0,0,0
2343,3,0.1,100,5,0.1,75,0.1,0.3,2,80,0,0,0,0
2344,4,0.1,100,5,0.1,75,0.1,0.3,2,83,0,0,0,0
2345,5,0.1,100,5,0.1,75,0.1,0.3,2,94,0,0,0,0
2346,6,0.1,100,5,0.1,75,0.1,0.3,2,90,0,0,0,0
2347,7,0.1,100,5,0.1,75,0.1,0.3,2,102,0,0,0,0
2348,8,0.1,100,5,0.1,75,0.1,0.3,2,91,0,0,0,0
2349,9,0.1,100,5,0.1,75,0.1,0.3,2,122,0,0,0,0
2350,10,0.1,100,5,0.1,75,0.1,0.3,2,99,0,0,0,0
2351,1,0.2,100,5,0.1,75,0.1,0.3,2,115,0,0,0,0
2352,2,0.2,100,5,0.1,75,0.1,0.3,2,74,0,0,0,0
2353,3,0.2,100,5,0.1,75,0.1,0.3,2,124,0,0,0,0
2354,4,0.2,100,5,0.1,75,0.1,0.3,2,115,0,0,0,0
2355,5,0.2,100,5,0.1,75,0.1,0.3,2,85,0,0,0,0
2356,6,0.2,100,5,0.1,75,0.1,0.3,2,97,0,0,0,0
2357,7,0.2,100,5,0.1,75,0.1,0.3,2,82,0,0,0,0
2358,8,0.2,100,5,0.1,75,0.1,0.3,2,80,0,0,0,0
2359,9,0.2,100,5,0.1,75,0.1,0.3,2,91,0,0,0,0
2360,10,0.2,100,5,0.1,75,0.1,0.3,2,79,0,0,0,0
2361,1,0.5,100,5,0.1,75,0.1,0.3,2,90,0,0,0,0
2362,2,0.5,100,5,0.1,75,0.1,0.3,2,68,0,0,0,0
2363,3,0.5,100,5,0.1,75,0.1,0.3,2,97,0,0,0,0
2364,4,0.5,100,5,0.1,75,0.1,0.3,2,101,0,0,0,0
2365,5,0.5,100,5,0.1,75,0.1,0.3,2,103,0,0,0,0
2366,6,0.5,100,5,0.1,75,0.1,0.3,2,112,0,0,0,0
2367,7,0.5,100,5,0.1,75,0.1,0.3,2,64,0,0,0,0
2368,8,0.5,100,5,0.1,75,0.1,0.3,2,77,0,0,0,0
2369,9,0.5,100,5,0.1,75,0.1,0.3,2,33,0,0,0,0
2370,10,0.5,100,5,0.1,75,0.1,0.3,2,87,0,0,0,0
2371,1,0.1,100,5,0.25,75,0.1,0.3,2,183,2008,2.210657371,3230.75,2252.5
2372,2,0.1,100,5,0.25,75,0.1,0.3,2,114,2223,2.393499775,2858,2420.5
2373,3,0.1,100,5,0.25,75,0.1,0.3,2,153,2466,3.155859692,4479.25,3194.75
2374,4,0.1,100,5,0.25,75,0.1,0.3,2,154,2090,2.384904306,3331.5,2524
2375,5,0.1,100,5,0.25,75,0.1,0.3,2,171,2023,1.935368265,3194.5,2774.5
2376,6,0.1,100,5,0.25,75,0.1,0.3,2,161,2350,2.292148936,4038,2577.75
2377,7,0.1,100,5,0.25,75,0.1,0.3,2,200,2035,2.69980344,3064.75,2000.25
2378,8,0.1,100,5,0.25,75,0.1,0.3,2,228,2054,2.53714703,2701.75,1849.25
2379,9,0.1,100,5,0.25,75,0.1,0.3,2,281,2017,1.75768468,3175.75,2328
2380,10,0.1,100,5,0.25,75,0.1,0.3,2,102,2075,2.4660481930000002,3453,2121.5
2381,1,0.2,100,5,0.25,75,0.1,0.3,2,303,0,0,0,0
2382,2,0.2,100,5,0.25,75,0.1,0.3,2,200,2096,4.144465649,4041,2290.25
2383,3,0.2,100,5,0.25,75,0.1,0.3,2,117,2152,2.115845725,3876.5,2926.5
2384,4,0.2,100,5,0.25,75,0.1,0.3,2,134,2462,1.974979691,4068.25,3487.25
2385,5,0.2,100,5,0.25,75,0.1,0.3,2,353,0,0,0,0
2386,6,0.2,100,5,0.25,75,0.1,0.3,2,112,2029,1.739600789,3107.75,2253
2387,7,0.2,100,5,0.25,75,0.1,0.3,2,302,2045,2.752371638,3515.5,2217.75
2388,8,0.2,100,5,0.25,75,0.1,0.3,2,489,0,0,0,0
2389,9,0.2,100,5,0.25,75,0.1,0.3,2,191,2048,2.56706543,2630.25,2405
2390,10,0.2,100,5,0.25,75,0.1,0.3,2,222,2189,4.925331201,4524.25,2349.75
2391,1,0.5,100,5,0.25,75,0.1,0.3,2,111,2299,1.941909526,4457,2822.5
2392,2,0.5,100,5,0.25,75,0.1,0.3,2,111,2019,2.30418524,3097.5,2138.5
2393,3,0.5,100,5,0.25,75,0.1,0.3,2,108,2036,1.498894892,4554.75,3024.75
2394,4,0.5,100,5,0.25,75,0.1,0.3,2,90,2092,2.952366157,3055.5,1695.25
2395,5,0.5,100,5,0.25,75,0.1,0.3,2,370,2146,2.161090401,3366.5,2124
2396,6,0.5,100,5,0.25,75,0.1,0.3,2,129,2188,3.376965265,3074.75,1997.5
2397,7,0.5,100,5,0.25,75,0.1,0.3,2,119,2141,2.003759925,3618.25,2389
2398,8,0.5,100,5,0.25,75,0.1,0.3,2,137,2046,2.763367546,2118.5,1851.5
2399,9,0.5,100,5,0.25,75,0.1,0.3,2,187,2342,2.407899231,3341,2607
2400,10,0.5,100,5,0.25,75,0.1,0.3,2,185,2107,2.265994305,5478.5,2399.5
2401,1,0.1,100,5,0.5,75,0.1,0.3,2,70,2020,4.997029703,7312,3454
2402,2,0.1,100,5,0.5,75,0.1,0.3,2,106,2160,4.608009259,5216,3942
2403,3,0.1,100,5,0.5,75,0.1,0.3,2,67,2067,4.417513304,6140.5,3885
2404,4,0.1,100,5,0.5,75,0.1,0.3,2,83,2037,1.840795287,6159,3925.5
2405,5,0.1,100,5,0.5,75,0.1,0.3,2,69,2152,4.802695167,7192,3652.5
2406,6,0.1,100,5,0.5,75,0.1,0.3,2,52,2011,10.07384386,5732.5,3043.5
2407,7,0.1,100,5,0.5,75,0.1,0.3,2,56,2118,3.885599622,4726,3327.5
2408,8,0.1,100,5,0.5,75,0.1,0.3,2,54,2024,7.073320158,5080,2858
2409,9,0.1,100,5,0.5,75,0.1,0.3,2,78,2010,1.922288557,5432.5,4210.5
2410,10,0.1,100,5,0.5,75,0.1,0.3,2,56,2058,3.363265306,6057,4388
2411,1,0.2,100,5,0.5,75,0.1,0.3,2,74,2100,2.331619048,5774,3794
2412,2,0.2,100,5,0.5,75,0.1,0.3,2,59,2308,2.998916811,7758.5,4402
2413,3,0.2,100,5,0.5,75,0.1,0.3,2,60,2022,10.05454995,6546.5,3657.5
2414,4,0.2,100,5,0.5,75,0.1,0.3,2,48,2057,5.000534759,5797.5,3635
2415,5,0.2,100,5,0.5,75,0.1,0.3,2,81,2236,5.913193202,7555,4386
2416,6,0.2,100,5,0.5,75,0.1,0.3,2,61,2045,3.298826406,4676.5,3584.5
2417,7,0.2,100,5,0.5,75,0.1,0.3,2,63,2135,5.130398126,4920.5,3537
2418,8,0.2,100,5,0.5,75,0.1,0.3,2,64,2151,8.221710832,6198,3496
2419,9,0.2,100,5,0.5,75,0.1,0.3,2,58,2164,14.73941774,7642,3444.5
2420,10,0.2,100,5,0.5,75,0.1,0.3,2,67,2050,10.17195122,7174,3160
2421,1,0.5,100,5,0.5,75,0.1,0.3,2,63,2208,12.54384058,9953,3826
2422,2,0.5,100,5,0.5,75,0.1,0.3,2,74,2129,8.62644434,8041,4090
2423,3,0.5,100,5,0.5,75,0.1,0.3,2,48,2040,5.099754902,7555.5,3359.5
2424,4,0.5,100,5,0.5,75,0.1,0.3,2,78,2172,7.214364641,9713.5,3970.5
2425,5,0.5,100,5,0.5,75,0.1,0.3,2,61,2003,8.418622067,6063.5,3205.5
2426,6,0.5,100,5,0.5,75,0.1,0.3,2,53,2078,4.018046198,4592.5,3161
2427,7,0.5,100,5,0.5,75,0.1,0.3,2,72,2211,2.830664858,6235,3844.5
2428,8,0.5,100,5,0.5,75,0.1,0.3,2,66,2209,3.499954731,5101,3969.5
2429,9,0.5,100,5,0.5,75,0.1,0.3,2,70,2065,2.810799031,5589,3246.5
2430,10,0.5,100,5,0.5,75,0.1,0.3,2,45,2126,5.774176858,6745.5,3554.5
2431,1,0.1,100,5,0.1,75,0.25,0.3,2,67,0,0,0,0
2432,2,0.1,100,5,0.1,75,0.25,0.3,2,60,0,0,0,0
2433,3,0.1,100,5,0.1,75,0.25,0.3,2,81,0,0,0,0
2434,4,0.1,100,5,0.1,75,0.25,0.3,2,29,0,0,0,0
2435,5,0.1,100,5,0.1,75,0.25,0.3,2,73,0,0,0,0
2436,6,0.1,100,5,0.1,75,0.25,0.3,2,68,0,0,0,0
2437,7,0.1,100,5,0.1,75,0.25,0.3,2,56,0,0,0,0
2438,8,0.1,100,5,0.1,75,0.25,0.3,2,40,0,0,0,0
2439,9,0.1,100,5,0.1,75,0.25,0.3,2,66,0,0,0,0
2440,10,0.1,100,5,0.1,75,0.25,0.3,2,62,0,0,0,0
2441,1,0.2,100,5,0.1,75,0.25,0.3,2,87,0,0,0,0
2442,2,0.2,100,5,0.1,75,0.25,0.3,2,48,0,0,0,0
2443,3,0.2,100,5,0.1,75,0.25,0.3,2,68,0,0,0,0
2444,4,0.2,100,5,0.1,75,0.25,0.3,2,38,0,0,0,0
2445,5,0.2,100,5,0.1,75,0.25,0.3,2,69,0,0,0,0
2446,6,0.2,100,5,0.1,75,0.25,0.3,2,83,0,0,0,0
2447,7,0.2,100,5,0.1,75,0.25,0.3,2,69,0,0,0,0
2448,8,0.2,100,5,0.1,75,0.25,0.3,2,43,0,0,0,0
2449,9,0.2,100,5,0.1,75,0.25,0.3,2,32,0,0,0,0
2450,10,0.2,100,5,0.1,75,0.25,0.3,2,61,0,0,0,0
2451,1,0.5,100,5,0.1,75,0.25,0.3,2,89,0,0,0,0
2452,2,0.5,100,5,0.1,75,0.25,0.3,2,43,0,0,0,0
2453,3,0.5,100,5,0.1,75,0.25,0.3,2,56,0,0,0,0
2454,4,0.5,100,5,0.1,75,0.25,0.3,2,73,0,0,0,0
2455,5,0.5,100,5,0.1,75,0.25,0.3,2,45,0,0,0,0
2456,6,0.5,100,5,0.1,75,0.25,0.3,2,63,0,0,0,0
2457,7,0.5,100,5,0.1,75,0.25,0.3,2,77,0,0,0,0
2458,8,0.5,100,5,0.1,75,0.25,0.3,2,48,0,0,0,0
2459,9,0.5,100,5,0.1,75,0.25,0.3,2,41,0,0,0,0
2460,10,0.5,100,5,0.1,75,0.25,0.3,2,54,0,0,0,0
2461,1,0.1,100,5,0.25,75,0.25,0.3,2,122,0,0,0,0
2462,2,0.1,100,5,0.25,75,0.25,0.3,2,65,0,0,0,0
2463,3,0.1,100,5,0.25,75,0.25,0.3,2,183,0,0,0,0
2464,4,0.1,100,5,0.25,75,0.25,0.3,2,67,0,0,0,0
2465,5,0.1,100,5,0.25,75,0.25,0.3,2,50,0,0,0,0
2466,6,0.1,100,5,0.25,75,0.25,0.3,2,42,0,0,0,0
2467,7,0.1,100,5,0.25,75,0.25,0.3,2,136,0,0,0,0
2468,8,0.1,100,5,0.25,75,0.25,0.3,2,96,0,0,0,0
2469,9,0.1,100,5,0.25,75,0.25,0.3,2,44,0,0,0,0
2470,10,0.1,100,5,0.25,75,0.25,0.3,2,103,0,0,0,0
2471,1,0.2,100,5,0.25,75,0.25,0.3,2,137,0,0,0,0
2472,2,0.2,100,5,0.25,75,0.25,0.3,2,148,0,0,0,0
2473,3,0.2,100,5,0.25,75,0.25,0.3,2,79,0,0,0,0
2474,4,0.2,100,5,0.25,75,0.25,0.3,2,143,0,0,0,0
2475,5,0.2,100,5,0.25,75,0.25,0.3,2,128,0,0,0,0
2476,6,0.2,100,5,0.25,75,0.25,0.3,2,39,0,0,0,0
2477,7,0.2,100,5,0.25,75,0.25,0.3,2,112,0,0,0,0
2478,8,0.2,100,5,0.25,75,0.25,0.3,2,58,0,0,0,0
2479,9,0.2,100,5,0.25,75,0.25,0.3,2,100,0,0,0,0
2480,10,0.2,100,5,0.25,75,0.25,0.3,2,113,0,0,0,0
2481,1,0.5,100,5,0.25,75,0.25,0.3,2,91,0,0,0,0
2482,2,0.5,100,5,0.25,75,0.25,0.3,2,77,0,0,0,0
2483,3,0.5,100,5,0.25,75,0.25,0.3,2,196,0,0,0,0
2484,4,0.5,100,5,0.25,75,0.25,0.3,2,160,0,0,0,0
2485,5,0.5,100,5,0.25,75,0.25,0.3,2,26,0,0,0,0
2486,6,0.5,100,5,0.25,75,0.25,0.3,2,136,0,0,0,0
2487,7,0.5,100,5,0.25,75,0.25,0.3,2,73,0,0,0,0
2488,8,0.5,100,5,0.25,75,0.25,0.3,2,88,0,0,0,0
2489,9,0.5,100,5,0.25,75,0.25,0.3,2,151,0,0,0,0
2490,10,0.5,100,5,0.25,75,0.25,0.3,2,139,0,0,0,0
2491,1,0.1,100,5,0.5,75,0.25,0.3,2,132,2216,3.228113718,7499,4668.5
2492,2,0.1,100,5,0.5,75,0.25,0.3,2,151,2215,5.866365688,7350.5,4237
2493,3,0.1,100,5,0.5,75,0.25,0.3,2,114,2256,11.75531915,7189.5,4067
2494,4,0.1,100,5,0.5,75,0.25,0.3,2,98,2086,4.18696069,6889.5,4158
2495,5,0.1,100,5,0.5,75,0.25,0.3,2,97,2177,5.964170877,6885.5,4077.5
2496,6,0.1,100,5,0.5,75,0.25,0.3,2,72,2086,7.891299137,6460,3773.5
2497,7,0.1,100,5,0.5,75,0.25,0.3,2,118,2112,4.299597538,7625.5,4469.5
2498,8,0.1,100,5,0.5,75,0.25,0.3,2,138,2214,5.462511292,6269.5,4715
2499,9,0.1,100,5,0.5,75,0.25,0.3,2,70,2139,10.13055166,7425.5,3838.5
2500,10,0.1,100,5,0.5,75,0.25,0.3,2,61,2182,11.10643905,10756,4745
2501,1,0.2,100,5,0.5,75,0.25,0.3,2,122,2053,1.729298587,5310.5,4947
2502,2,0.2,100,5,0.5,75,0.25,0.3,2,133,2208,3.714560688,8655,5586.5
2503,3,0.2,100,5,0.5,75,0.25,0.3,2,105,2050,2.182439024,5042.5,3886
2504,4,0.2,100,5,0.5,75,0.25,0.3,2,101,0,0,0,0
2505,5,0.2,100,5,0.5,75,0.25,0.3,2,263,2039,4.262383521,8157,4398.5
2506,6,0.2,100,5,0.5,75,0.25,0.3,2,106,2112,10.6431108,7227.5,3935.5
2507,7,0.2,100,5,0.5,75,0.25,0.3,2,166,2101,4.600547358,6288.5,4053.5
2508,8,0.2,100,5,0.5,75,0.25,0.3,2,99,2241,9.282909415,7789,4310
2509,9,0.2,100,5,0.5,75,0.25,0.3,2,121,2210,4.008144796,5989.5,4337
2510,10,0.2,100,5,0.5,75,0.25,0.3,2,81,2044,5.154476517,5623,3315.5
2511,1,0.5,100,5,0.5,75,0.25,0.3,2,125,2119,8.555332704,5503,3944
2512,2,0.5,100,5,0.5,75,0.25,0.3,2,103,2149,3.593182876,6440.5,4197
2513,3,0.5,100,5,0.5,75,0.25,0.3,2,127,2244,5.155748663,8173,4222
2514,4,0.5,100,5,0.5,75,0.25,0.3,2,157,2096,2.869155534,6821,4505.5
2515,5,0.5,100,5,0.5,75,0.25,0.3,2,133,2160,13.03738426,8083,4054.5
2516,6,0.5,100,5,0.5,75,0.25,0.3,2,130,2067,9.948476052,6972.5,4228.5
2517,7,0.5,100,5,0.5,75,0.25,0.3,2,237,2049,3.399097121,5498.5,3796.5
2518,8,0.5,100,5,0.5,75,0.25,0.3,2,162,2257,3.645214887,5414,4296.5
2519,9,0.5,100,5,0.5,75,0.25,0.3,2,86,2011,3.71009448,7785.5,4072
2520,10,0.5,100,5,0.5,75,0.25,0.3,2,52,2377,10.67522087,9231.5,3965
2521,1,0.1,100,5,0.1,75,0.1,0.5,2,83,0,0,0,0
2522,2,0.1,100,5,0.1,75,0.1,0.5,2,86,0,0,0,0
2523,3,0.1,100,5,0.1,75,0.1,0.5,2,95,0,0,0,0
2524,4,0.1,100,5,0.1,75,0.1,0.5,2,129,0,0,0,0
2525,5,0.1,100,5,0.1,75,0.1,0.5,2,77,0,0,0,0
2526,6,0.1,100,5,0.1,75,0.1,0.5,2,129,0,0,0,0
2527,7,0.1,100,5,0.1,75,0.1,0.5,2,87,0,0,0,0
2528,8,0.1,100,5,0.1,75,0.1,0.5,2,77,0,0,0,0
2529,9,0.1,100,5,0.1,75,0.1,0.5,2,79,0,0,0,0
2530,10,0.1,100,5,0.1,75,0.1,0.5,2,181,0,0,0,0
2531,1,0.2,100,5,0.1,75,0.1,0.5,2,96,0,0,0,0
2532,2,0.2,100,5,0.1,75,0.1,0.5,2,98,0,0,0,0
2533,3,0.2,100,5,0.1,75,0.1,0.5,2,94,0,0,0,0
2534,4,0.2,100,5,0.1,75,0.1,0.5,2,80,0,0,0,0
2535,5,0.2,100,5,0.1,75,0.1,0.5,2,76,0,0,0,0
2536,6,0.2,100,5,0.1,75,0.1,0.5,2,154,0,0,0,0
2537,7,0.2,100,5,0.1,75,0.1,0.5,2,114,0,0,0,0
2538,8,0.2,100,5,0.1,75,0.1,0.5,2,76,0,0,0,0
2539,9,0.2,100,5,0.1,75,0.1,0.5,2,78,0,0,0,0
2540,10,0.2,100,5,0.1,75,0.1,0.5,2,121,0,0,0,0
2541,1,0.5,100,5,0.1,75,0.1,0.5,2,89,0,0,0,0
2542,2,0.5,100,5,0.1,75,0.1,0.5,2,77,0,0,0,0
2543,3,0.5,100,5,0.1,75,0.1,0.5,2,88,0,0,0,0
2544,4,0.5,100,5,0.1,75,0.1,0.5,2,92,0,0,0,0
2545,5,0.5,100,5,0.1,75,0.1,0.5,2,101,0,0,0,0
2546,6,0.5,100,5,0.1,75,0.1,0.5,2,101,0,0,0,0
2547,7,0.5,100,5,0.1,75,0.1,0.5,2,78,0,0,0,0
2548,8,0.5,100,5,0.1,75,0.1,0.5,2,76,0,0,0,0
2549,9,0.5,100,5,0.1,75,0.1,0.5,2,124,0,0,0,0
2550,10,0.5,100,5,0.1,75,0.1,0.5,2,140,0,0,0,0
2551,1,0.1,100,5,0.25,75,0.1,0.5,2,83,2125,6.8484,3366.5,1994
2552,2,0.1,100,5,0.25,75,0.1,0.5,2,57,2174,4.553104876,2852.5,1748.75
2553,3,0.1,100,5,0.25,75,0.1,0.5,2,58,2105,6.31584323,4545.5,1703
2554,4,0.1,100,5,0.25,75,0.1,0.5,2,78,2016,3.943576389,4339.5,2079.25
2555,5,0.1,100,5,0.25,75,0.1,0.5,2,75,2075,1.997662651,4333.75,2162.75
2556,6,0.1,100,5,0.25,75,0.1,0.5,2,119,2017,3.715493307,3987.25,1716.25
2557,7,0.1,100,5,0.25,75,0.1,0.5,2,77,2143,3.928931405,4292,2275.25
2558,8,0.1,100,5,0.25,75,0.1,0.5,2,98,2157,5.360176171,4159,1876.75
2559,9,0.1,100,5,0.25,75,0.1,0.5,2,76,2309,4.468774361,4624.75,1974.75
2560,10,0.1,100,5,0.25,75,0.1,0.5,2,73,2151,5.927266388,3139.25,1700
2561,1,0.2,100,5,0.25,75,0.1,0.5,2,125,2070,2.654758454,2786,2151.5
2562,2,0.2,100,5,0.25,75,0.1,0.5,2,81,2177,10.55548921,4871.5,2107
2563,3,0.2,100,5,0.25,75,0.1,0.5,2,71,2055,4.634671533,4237.5,1557
2564,4,0.2,100,5,0.25,75,0.1,0.5,2,81,2080,6.513701923,4584.75,1795.25
2565,5,0.2,100,5,0.25,75,0.1,0.5,2,125,2136,4.851451311,4642,2165.5
2566,6,0.2,100,5,0.25,75,0.1,0.5,2,85,2040,2.140612745,3537.75,1863.25
2567,7,0.2,100,5,0.25,75,0.1,0.5,2,68,2179,5.742634236,4422.75,1622.75
2568,8,0.2,100,5,0.25,75,0.1,0.5,2,74,2238,6.971403038,2956,1604.25
2569,9,0.2,100,5,0.25,75,0.1,0.5,2,90,2001,2.05129935,3311,1804.25
2570,10,0.2,100,5,0.25,75,0.1,0.5,2,74,2189,5.375079945,4651.25,2066.25
2571,1,0.5,100,5,0.25,75,0.1,0.5,2,92,2104,3.922980038,3977.5,1927.25
2572,2,0.5,100,5,0.25,75,0.1,0.5,2,68,2022,10.81849654,4520.25,1794.25
2573,3,0.5,100,5,0.25,75,0.1,0.5,2,107,2089,9.27316898,5916,2097.5
2574,4,0.5,100,5,0.25,75,0.1,0.5,2,65,2007,3.592127554,4556.75,2265.25
2575,5,0.5,100,5,0.25,75,0.1,0.5,2,59,2032,4.512623031,2430.75,1400.5
2576,6,0.5,100,5,0.25,75,0.1,0.5,2,68,2220,4.068581081,3879,1678.75
2577,7,0.5,100,5,0.25,75,0.1,0.5,2,93,2246,4.713668744,4975.75,2026.25
2578,8,0.5,100,5,0.25,75,0.1,0.5,2,88,2054,3.669571568,3763.25,2067.25
2579,9,0.5,100,5,0.25,75,0.1,0.5,2,68,2057,3.276519203,4265.75,2106.25
2580,10,0.5,100,5,0.25,75,0.1,0.5,2,71,2006,5.869566301,3424.25,1565.75
2581,1,0.1,100,5,0.5,75,0.1,0.5,2,51,2017,11.06742687,6654,3179.5
2582,2,0.1,100,5,0.5,75,0.1,0.5,2,65,2150,12.05786047,9162,3927
2583,3,0.1,100,5,0.5,75,0.1,0.5,2,41,2289,10.29873307,8758,3984.5
2584,4,0.1,100,5,0.5,75,0.1,0.5,2,45,2069,5.004736588,5244.5,3149.5
2585,5,0.1,100,5,0.5,75,0.1,0.5,2,64,2330,18.57759657,10626,4213
2586,6,0.1,100,5,0.5,75,0.1,0.5,2,47,2127,10.7254819,5715.5,3397.5
2587,7,0.1,100,5,0.5,75,0.1,0.5,2,53,2063,5.578041687,6240,3575.5
2588,8,0.1,100,5,0.5,75,0.1,0.5,2,55,2147,14.32775966,7399,3377
2589,9,0.1,100,5,0.5,75,0.1,0.5,2,44,2078,3.82680462,6189.5,3498
2590,10,0.1,100,5,0.5,75,0.1,0.5,2,39,2040,4.243431373,6116,3340.5
2591,1,0.2,100,5,0.5,75,0.1,0.5,2,54,2078,7.050336862,7052,3754.5
2592,2,0.2,100,5,0.5,75,0.1,0.5,2,66,2250,32.78288889,11204,4038.5
2593,3,0.2,100,5,0.5,75,0.1,0.5,2,46,2209,9.205387053,7209.5,3525.5
2594,4,0.2,100,5,0.5,75,0.1,0.5,2,55,2196,16.71443534,9671,3787.5
2595,5,0.2,100,5,0.5,75,0.1,0.5,2,55,2214,9.744399277,7119,3949
2596,6,0.2,100,5,0.5,75,0.1,0.5,2,51,2157,10.12767733,6412.5,3257
2597,7,0.2,100,5,0.5,75,0.1,0.5,2,45,2199,13.20432015,7201,3486.5
2598,8,0.2,100,5,0.5,75,0.1,0.5,2,62,2145,8.95002331,6472,3742.5
2599,9,0.2,100,5,0.5,75,0.1,0.5,2,44,2074,14.52502411,7871,3334
2600,10,0.2,100,5,0.5,75,0.1,0.5,2,36,2125,4.001317647,6311.5,3485.5
2601,1,0.5,100,5,0.5,75,0.1,0.5,2,59,2224,4.719604317,6367,4196
2602,2,0.5,100,5,0.5,75,0.1,0.5,2,64,2030,11.70517241,7313,3167.5
2603,3,0.5,100,5,0.5,75,0.1,0.5,2,52,2020,10.61846535,6314.5,2873.5
2604,4,0.5,100,5,0.5,75,0.1,0.5,2,47,2040,18.86470588,9504.5,3812.5
2605,5,0.5,100,5,0.5,75,0.1,0.5,2,58,2272,16.00699824,8923,3475
2606,6,0.5,100,5,0.5,75,0.1,0.5,2,43,2079,3.778258778,3833.5,3358.5
2607,7,0.5,100,5,0.5,75,0.1,0.5,2,48,2089,10.0627573,9030,3956
2608,8,0.5,100,5,0.5,75,0.1,0.5,2,44,2056,10.30004864,6094.5,3598.5
2609,9,0.5,100,5,0.5,75,0.1,0.5,2,42,2107,11.20289511,7349.5,3543
2610,10,0.5,100,5,0.5,75,0.1,0.5,2,39,2128,12.40606203,6307.5,3291
2611,1,0.1,100,5,0.1,75,0.25,0.5,2,86,0,0,0,0
2612,2,0.1,100,5,0.1,75,0.25,0.5,2,79,0,0,0,0
2613,3,0.1,100,5,0.1,75,0.25,0.5,2,75,0,0,0,0
2614,4,0.1,100,5,0.1,75,0.25,0.5,2,77,0,0,0,0
2615,5,0.1,100,5,0.1,75,0.25,0.5,2,75,0,0,0,0
2616,6,0.1,100,5,0.1,75,0.25,0.5,2,78,0,0,0,0
2617,7,0.1,100,5,0.1,75,0.25,0.5,2,76,0,0,0,0
2618,8,0.1,100,5,0.1,75,0.25,0.5,2,83,0,0,0,0
2619,9,0.1,100,5,0.1,75,0.25,0.5,2,81,0,0,0,0
2620,10,0.1,100,5,0.1,75,0.25,0.5,2,86,0,0,0,0
2621,1,0.2,100,5,0.1,75,0.25,0.5,2,84,0,0,0,0
2622,2,0.2,100,5,0.1,75,0.25,0.5,2,87,0,0,0,0
2623,3,0.2,100,5,0.1,75,0.25,0.5,2,80,0,0,0,0
2624,4,0.2,100,5,0.1,75,0.25,0.5,2,83,0,0,0,0
2625,5,0.2,100,5,0.1,75,0.25,0.5,2,79,0,0,0,0
2626,6,0.2,100,5,0.1,75,0.25,0.5,2,80,0,0,0,0
2627,7,0.2,100,5,0.1,75,0.25,0.5,2,76,0,0,0,0
2628,8,0.2,100,5,0.1,75,0.25,0.5,2,90,0,0,0,0
2629,9,0.2,100,5,0.1,75,0.25,0.5,2,81,0,0,0,0
2630,10,0.2,100,5,0.1,75,0.25,0.5,2,85,0,0,0,0
